# Summary generated on 2021-08-22 14:19:11.809884 UTC
 #    Beginning      ;        Beginning          ;   IAU;  IAU;   Sol lon ;   App LST ;   RAgeo  ;   +/-  ;   DECgeo ;   +/-  ;  LAMgeo  ;   +/-  ;   BETgeo ;   +/-  ;    Vgeo  ;    +/- ;  LAMhel  ;   +/-  ;   BEThel ;   +/-  ;    Vhel  ;    +/- ;       a    ;   +/-  ;      e    ;   +/-  ;      i    ;   +/-  ;    peri   ;    +/-  ;    node   ;    +/-  ;     Pi    ;   +/-  ;      q    ;   +/-  ;      f    ;   +/-  ;      M    ;   +/-  ;       Q    ;   +/-  ;      n    ;   +/-  ;      T    ;   +/-  ; TisserandJ;   +/-  ;   RAapp  ;   +/-  ;   DECapp ;   +/-  ;  Azim +E ;   +/-  ;    Elev  ;   +/-  ;   Vinit  ;    +/- ;    Vavg  ;    +/- ;    LatBeg   ;   +/-  ;    LonBeg   ;   +/-  ;   HtBeg ;   +/-  ;    LatEnd   ;   +/-  ;    LonEnd   ;   +/-  ;   HtEnd ;   +/-  ; Duration;  Peak ;  Peak Ht;   F  ;  Mass kg;   Qc ; MedianFitErr; Beg in; End in;  Num;      Participating    
 #   Julian date     ;         UTC Time          ;    No; code;     deg   ;     deg   ;    deg   ;  sigma ;    deg   ;  sigma ;    deg   ;  sigma ;     deg  ;  sigma ;    km/s  ;   sigma;    deg   ;  sigma ;     deg  ;  sigma ;    km/s  ;   sigma;      AU    ;  sigma ;           ;  sigma ;    deg    ;  sigma ;     deg   ;   sigma ;     deg   ;   sigma ;    deg    ;  sigma ;     AU    ;  sigma ;    deg    ;  sigma ;     deg   ;  sigma ;      AU    ;  sigma ;   deg/day ;  sigma ;    years  ;  sigma ;           ;  sigma ;    deg   ;  sigma ;    deg   ;  sigma ; of N  deg;  sigma ;     deg  ;  sigma ;    km/s  ;   sigma;    km/s  ;   sigma;    +N deg   ;  sigma ;    +E deg   ;  sigma ;     km  ;  sigma ;    +N deg   ;  sigma ;    +E deg   ;  sigma ;     km  ;  sigma ;   sec   ; AbsMag;     km  ; param; tau=0.7%;  deg ;    arcsec   ;   FOV ;   FOV ; stat;         stations      
 # ------------------; --------------------------; -----; ----; ----------; ----------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; -----------; -------; ----------; -------; ----------; -------; ----------; --------; ----------; --------; ----------; -------; ----------; -------; ----------; -------; ----------; -------; -----------; -------; ----------; -------; ----------; -------; ----------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ------------; -------; ------------; -------; --------; -------; ------------; -------; ------------; -------; --------; -------; --------; ------; --------; -----; --------; -----; ------------; ------; ------; ----; ----------------------
2459439.347937253769; 2021-08-12 20:21:01.778726;     7;  PER; 140.042495; 280.770944;  46.86503;  0.4042; +58.24562;  0.1036;  62.47807;  0.2218; +38.85850;  0.1625;  58.74797;  0.0436;  82.03545;  0.3935; +63.95953;  0.2962;  41.02343;  0.0255;   13.023160;  0.3769;   0.926570;  0.0022; 112.508394;  0.1895; 152.014900;   0.6103; 140.040476;   0.0000; 292.055376;  0.6103;   0.956291;  0.0025;  27.981053;  0.6102;   0.417096;  0.0234;   25.090028;  0.7535;   0.020972;  0.0010;  46.997546;  2.0120;  -0.055928;  0.0110;  46.13171;  0.4075; +58.62635;  0.0999;  27.45992;  0.1340;  22.96652;  0.2009;  59.92752;  0.0429;  57.54952;  0.0303;    44.943969;  0.0005;    13.997099;  0.0003; 110.9274;    0.05;    44.712499;  0.0004;    13.828477;  0.0002;  98.5408;    0.05;     0.59;  -1.32; 104.3196; 0.533; 1.13e-04; 83.41;        69.44;   True;   True;    6; HR0007,HR000D,HR000K,HR000P,HR000S,IT0001
2459439.349183210172; 2021-08-12 20:22:49.429359;     7;  PER; 140.043691; 272.386713;  50.33311;  0.0784; +56.76673;  0.3686;  64.07843;  0.1170; +36.84368;  0.3592;  58.06390;  1.0434;  84.99380;  0.3503; +61.21325;  0.1016;  39.72711;  1.1035;    5.133570; 22.7420;   0.819310;  0.0965; 114.244333;  0.1768; 144.313766;   1.8941; 140.041507;   0.0000; 284.355273;  1.8941;   0.927587;  0.0048;  35.682025;  1.8941;   2.157567;     nan;    9.339553; 45.4861;   0.084737;  0.0267;  11.631343;     nan;   0.546112;  0.5539;  49.80012;  0.0656; +57.27328;  0.3477;  23.64917;  0.1563;  24.21231;  0.3196;  59.22170;  1.0258;  58.89752;  0.7280;    51.468011;  0.0028;     5.179461;  0.0010; 111.8164;    0.29;    51.226162;  0.0009;     5.010847;  0.0003;  98.4763;    0.11;     0.55;  +0.18; 101.3735; 0.783; 3.46e-05; 43.00;        34.90;   True;   True;    2; BE0001,BE0006
2459439.349260707851; 2021-08-12 20:22:56.125158;     7;  PER; 140.043766; 268.045295;  47.82246;  0.0729; +57.60943;  0.2018;  62.80797;  0.0885; +38.08619;  0.1934;  57.91543;  0.3580;  82.99797;  0.1369; +63.32865;  0.0406;  39.97935;  0.4119;    5.809602;  8.7243;   0.837003;  0.0359; 112.854903;  0.0492; 148.908833;   0.6692; 140.041402;   0.0000; 288.950235;  0.6692;   0.946949;  0.0015;  31.087132;  0.6692;   1.580066;  0.3840;   10.672254; 17.4475;   0.070386;  0.0171;  14.002970; 59.2472;   0.446701;  0.2015;  47.04141;  0.0708; +58.17197;  0.1926;  21.18722;  0.1001;  16.78761;  0.1719;  59.08700;  0.3518;  59.50445;  0.3088;    43.028952;  0.0016;     0.810121;  0.0002; 111.2352;    0.17;    42.651143;  0.0006;     0.611775;  0.0001;  97.6104;    0.07;     0.81;  -1.01; 104.4350; 0.499; 1.30e-04; 30.10;        55.33;   True;   True;    2; ES000D,ES000F
2459439.349381434266; 2021-08-12 20:23:06.555921;     7;  PER; 140.043882; 283.375726;  47.13566;  0.3228; +58.42822;  0.2568;  62.73102;  0.2110; +38.98011;  0.2602;  58.37354;  0.0931;  83.04364;  0.6214; +64.22641;  0.3139;  40.77689;  0.1411;   10.048417;  0.8696;   0.905112;  0.0120; 112.045222;  0.3490; 151.136682;   0.6717; 140.041965;   0.0000; 291.178647;  0.6717;   0.953473;  0.0024;  28.859290;  0.6717;   0.636755;  0.1621;   19.143361;  1.7373;   0.030943;  0.0067;  31.852762;  3.7717;   0.074425;  0.0642;  46.39570;  0.3212; +58.78606;  0.2533;  28.39509;  0.2017;  23.97196;  0.2421;  59.56297;  0.0915;  57.68062;  0.0501;    45.068468;  0.0005;    16.082030;  0.0002; 108.7944;    0.05;    44.947056;  0.0001;    15.989607;  0.0004; 101.8933;    0.03;     0.33;  -0.36; 105.9712; 0.409; 2.97e-05; 89.50;        94.54;   True;   True;   10; HR0007,HR000D,HR000K,HR000M,HR000N,HR000P,HR000S,HR000V,HR001H,HR001Z
2459439.349856792483; 2021-08-12 20:23:47.626871;     7;  PER; 140.044338; 283.791756;  47.07216;  0.1548; +58.90516;  0.2565;  62.90617;  0.1471; +39.43853;  0.2435;  59.34219;  0.1947;  82.96198;  0.5669; +64.22498;  0.3025;  41.86257;  0.1848; -618.956909; 2.0e+02;   1.001546;  0.0168; 112.065040;  0.3810; 152.686949;   0.3757; 140.042461;   0.0000; 292.729410;  0.3757;   0.956748;  0.0012;  27.308995;  0.3757;        nan;     nan; -1.2389e+03; 4.0e+02;   0.000064;  0.0031;        nan;     nan;  -0.464157;  0.0926;  46.40151;  0.1529; +59.23987;  0.2541;  28.62146;  0.1893;  25.92345;  0.2047;  60.50924;  0.1914;  59.40143;  0.1015;    46.752066;  0.0009;    16.335881;  0.0014; 111.4726;    0.04;    46.516913;  0.0012;    16.150103;  0.0019;  96.8604;    0.05;     0.56;  -0.67;  99.7741; 0.801; 6.47e-05; 80.87;        53.95;   True;   True;    5; HR000M,HR000S,HR000V,HR000X,HR001Z
2459439.350160858128; 2021-08-12 20:24:13.898142;    -1;  ...; 140.044630; 280.904414; 245.13212;  0.4087; +71.85634;  0.0667; 137.79585;  0.6061; +79.81761;  0.0968;  24.07877;  0.1649; 222.36096;  0.1265; +38.78056;  0.1409;  37.83891;  0.1340;    2.778708;  0.0789;   0.640423;  0.0115;  39.033395;  0.1492; 164.651718;   0.0595; 140.048808;   0.0000; 304.700526;  0.0595;   0.999159;  0.0003;  15.342335;  0.0595;   2.607182;  0.1279;    4.558256;  0.1581;   0.212785;  0.0104;   4.631962;  0.1924;   2.744762;  0.0580; 250.48488;  0.4425; +71.23115;  0.0455; 340.51260;  0.2522;  60.76817;  0.0753;  26.46239;  0.1494;  24.21282;  0.1135;    45.851309;  0.0002;    13.345008;  0.0003;  91.6019;    0.04;    45.808808;  0.0002;    13.366330;  0.0002;  82.5336;    0.03;     0.47;  +1.97;  86.9989; 0.508; 1.69e-05; 55.15;        11.65;   True;   True;    3; HR001L,HR001V,HR0021
2459439.350782860070; 2021-08-12 20:25:07.639110;    12;  KCG; 140.045227; 302.903474; 284.56207;  0.8597; +43.77704;  1.0359; 296.38220;  2.1758; +65.88636;  0.8400;  19.89701;  0.7161; 243.40160;  0.3199; +28.41309;  1.1908;  38.16781;  0.1698;    3.015012;  0.1476;   0.681093;  0.0143;  29.074904;  1.2414; 209.076835;   0.1199; 140.051115;   0.0003; 349.127950;  0.1199;   0.961508;  0.0006; 330.916291;  0.1199; 355.814792;  0.2918;    5.068516;  0.2958;   0.188266;  0.0122;   5.235211;  0.3947;   2.700270;  0.0847; 287.42643;  0.7374; +43.29325;  1.0000; 318.46990;  3.6232;  72.96539;  0.2345;  22.70334;  0.6300;  22.21071;  0.4444;    31.430711;  0.0014;    35.120102;  0.0005;  93.9424;    0.15;    31.410119;  0.0009;    35.141294;  0.0005;  83.8587;    0.10;     0.52;  +0.73;  89.6340; 0.427; 1.13e-04; 24.75;        51.58;   True;   True;    2; IL0002,IL0004
2459439.350879685488; 2021-08-12 20:25:16.004826;     7;  PER; 140.045320; 284.576463;  47.70829;  0.3369; +56.90070;  0.3533;  62.43126;  0.1505; +37.44010;  0.3783;  58.96762;  0.5661;  80.84072;  0.5861; +62.06259;  0.6359;  40.57768;  0.4909;    8.489967; 2.6e+02;   0.887951;  0.0438; 114.490509;  0.6748; 150.452260;   0.7866; 140.043240;   0.0001; 290.495500;  0.7866;   0.951296;  0.0022;  29.543645;  0.7866;   0.841579;     nan;   16.028637; 5.2e+02;   0.039842;  0.0112;  24.737717;     nan;   0.125941;  0.2506;  47.01230;  0.3476; +57.26141;  0.3488;  29.67295;  0.1749;  22.77907;  0.3618;  60.15473;  0.5565;  58.52764;  0.1677;    44.802582;  0.0006;    16.741646;  0.0001; 109.0094;    0.12;    44.633545;  0.0008;    16.606858;  0.0001;  99.8395;    0.10;     0.44;  -0.58; 104.5203; 0.490; 4.10e-05; 83.06;        87.18;   True;   True;    6; HR0007,HR000K,HR000N,HR000P,HR000V,HR001H
2459439.351019613910; 2021-08-12 20:25:28.094642;     7;  PER; 140.045454; 273.382756;  47.47776;  0.1067; +56.05728;  0.1785;  61.92568;  0.0737; +36.68857;  0.1786;  58.91073;  0.3506;  79.27231;  0.1512; +61.28291;  0.0958;  40.13394;  0.3920;    6.322250;  4.1642;   0.849336;  0.0342; 115.553081;  0.0914; 150.399600;   0.6712; 140.043162;   0.0000; 290.442761;  0.6712;   0.952536;  0.0016;  29.596157;  0.6712;   1.326993;  0.3772;   11.691964;  8.3271;   0.062001;  0.0173;  15.896744; 21.9690;   0.321257;  0.1920;  46.94089;  0.1049; +56.53037;  0.1710;  25.90972;  0.0848;  23.84570;  0.1632;  60.06540;  0.3447;  58.81353;  0.1360;    50.662673;  0.0006;     5.512796;  0.0002; 114.0373;    0.08;    50.439573;  0.0004;     5.343142;  0.0001; 101.7126;    0.06;     0.52;  +0.09; 105.2995; 0.709; 3.52e-05; 32.49;        42.09;   True;   True;    2; BE0001,BE0003
2459439.351338661276; 2021-08-12 20:25:55.660334;   197;  AUD; 140.045761; 282.028836; 276.69787;  0.0480; +54.87262;  0.0730; 288.63543;  0.1630; +77.87653;  0.0703;  20.16774;  0.0294; 237.12359;  0.0214; +31.76201;  0.0576;  37.45955;  0.0078;    2.550506;  0.0043;   0.608497;  0.0006;  31.958194;  0.0569; 195.926718;   0.0642; 140.051345;   0.0000; 335.978063;  0.0642;   0.998530;  0.0001; 344.066209;  0.0642; 356.892114;  0.0198;    4.102483;  0.0085;   0.241972;  0.0006;   4.073242;  0.0103;   2.983153;  0.0035; 278.59914;  0.0447; +54.36706;  0.0697; 346.86638;  0.2405;  81.17683;  0.0639;  23.00988;  0.0257;  22.60587;  0.0350;    45.818110;  0.0000;    14.043973;  0.0000;  94.0090;    0.00;    45.807221;  0.0001;    14.047577;  0.0000;  85.8851;    0.00;     0.41;  +2.07;  90.3915; 0.445; 3.07e-05; 79.70;        11.62;   True;   True;    5; HR0001,HR0004,HR000F,HR001M,HR001S
2459439.351922230329; 2021-08-12 20:26:46.080700;     7;  PER; 140.046321; 282.722506;  50.31445;  0.5494; +56.91482;  0.2296;  64.12516;  0.3164; +36.98735;  0.2785;  57.71962;  0.0781;  85.49161;  0.5936; +61.56340;  0.4666;  39.49171;  0.0906;    4.633862;  0.1906;   0.800112;  0.0077; 113.804746;  0.3603; 143.782097;   0.8928; 140.044228;   0.0000; 283.826324;  0.8928;   0.926254;  0.0041;  36.213845;  0.8928;   2.563956;  0.1481;    8.341469;  0.3818;   0.098807;  0.0054;   9.975054;  0.6306;   0.666176;  0.0392;  49.54309;  0.5547; +57.34030;  0.2246;  27.44204;  0.2167;  20.38226;  0.3124;  58.92325;  0.0767;  55.71867;  0.1061;    43.731113;  0.0003;    14.526256;  0.0003; 108.7530;    0.03;    43.641435;  0.0003;    14.462029;  0.0002; 104.5237;    0.02;     0.21;  +0.05; 106.2159; 0.600; 1.57e-05; 85.96;        63.98;   True;   True;    3; HR0002,HR000D,HR0010
2459439.352083391976; 2021-08-12 20:27:00.005067;    -1;  ...; 140.046476; 283.601180; 303.47038;  0.2979; -19.40745;  0.3810; 301.34473;  0.3515;  +0.46250;  0.3182;  15.15503;  0.0735; 253.21908;  0.1780;  +0.18881;  0.1323;  37.26533;  0.0239;    2.448353;  0.0119;   0.667245;  0.0007;   0.203814;  0.1447; 238.263428;   0.6943; 141.094705;   0.2206;  19.358134;  0.4984;   0.814703;  0.0030; 300.687949;  0.4984; 349.724162;  0.1333;    4.082003;  0.0211;   0.257272;  0.0019;   3.830996;  0.0279;   3.147374;  0.0086; 302.84758;  0.2843; -12.40691;  0.2926; 158.28851;  0.3950;  29.51264;  0.2223;  18.90018;  0.0594;  17.47040;  0.0351;    45.530095;  0.0001;    15.346689;  0.0005;  80.8009;    0.04;    45.614963;  0.0001;    15.298295;  0.0004;  74.9912;    0.03;     0.70;  +0.39;  77.9941; 0.483; 3.55e-04; 72.03;        59.15;   True;   True;    4; HR000N,HR000S,HR000V,HR001Z
2459439.352618214209; 2021-08-12 20:27:46.213708;     7;  PER; 140.046989; 281.436037;  50.88718;  0.3394; +58.12443;  0.3435;  64.97807;  0.1065; +38.03617;  0.3785;  59.78843;  0.1564;  86.33820;  0.2970; +61.53134;  0.5746;  41.90713;  0.0306; -171.725822; 2.7e+02;   1.005432;  0.0027; 113.607742;  0.5676; 147.317372;   0.4863; 140.044897;   0.0000; 287.362269;  0.4863;   0.932847;  0.0023;  32.678555;  0.4863;        nan;     nan; -344.384490; 5.4e+02;   0.000438;  0.0003;        nan;     nan;  -0.510517;  0.0126;  50.18664;  0.3502; +58.52324;  0.3387;  25.96705;  0.0964;  21.56125;  0.3752;  60.94541;  0.1538;  58.38651;  0.1947;    44.694192;  0.0005;    12.988645;  0.0006; 109.2262;    0.07;    44.565663;  0.0004;    12.901020;  0.0005; 102.8692;    0.04;     0.31;  -0.40; 104.8070; 0.695; 3.16e-05; 25.13;        27.47;   True;   True;    2; HR0010,IT0001
2459439.352840227075; 2021-08-12 20:28:05.395619;     7;  PER; 140.047202; 280.165482;  47.49807;  0.3159; +55.63462;  0.4063;  61.76330;  0.0704; +36.28641;  0.4413;  60.88799;  0.8007;  77.41196;  0.5304; +59.75763;  0.9843;  41.71225;  0.5467;   79.713287; 70.9361;   0.987974;  0.0502; 117.373029;  1.0411; 153.064106;   0.3976; 140.044743;   0.0001; 293.108849;  0.3975;   0.958645;  0.0006;  26.931719;  0.3977;   0.026150;     nan;  158.467928; 1.4e+02;   0.001385;  0.0177; 711.699580;     nan;  -0.491176;  0.2992;  46.82099;  0.3428; +56.03175;  0.4092;  28.23605;  0.1214;  18.65920;  0.4384;  62.04384;  0.7883;  60.89303;  0.4855;    42.879401;  0.0028;    11.636232;  0.0030; 119.5543;    0.15;    42.143397;  0.0074;    11.105914;  0.0068;  88.5074;    0.24;     1.61;  -3.32;  91.5685; 0.901; 1.63e-03; 46.66;        62.40;   True;   True;    2; HR000D,HR0010
2459439.353866998572; 2021-08-12 20:29:34.108677;     7;  PER; 140.048188; 281.153820;  47.40373;  0.4130; +57.79368;  0.9749;  62.62034;  0.2347; +38.33573;  0.9817;  59.57958;  0.4367;  81.36089;  1.4543; +62.81832;  1.3666;  41.54379;  0.2206;   35.265371; 7.0e+02;   0.972909;  0.0200; 113.687919;  1.5473; 152.144784;   0.4645; 140.046077;   0.0001; 292.190861;  0.4646;   0.955377;  0.0016;  27.851146;  0.4645;   0.091995;     nan;   69.575365; 1.4e+03;   0.004706;  0.0032; 209.422494;     nan;  -0.335988;  0.1001;  46.69064;  0.4431; +58.17063;  0.9652;  27.58204;  0.4991;  22.04699;  0.8811;  60.74827;  0.4293;  61.01662;  0.3596;    44.395134;  0.0013;    12.255827;  0.0026; 108.7253;    0.15;    44.217591;  0.0012;    12.126891;  0.0021;  99.6111;    0.11;     0.40;  -1.27; 103.5927; 0.563; 8.06e-05; 43.16;        63.45;   True;   True;    2; HR000D,HR0010
2459439.354115989525; 2021-08-12 20:29:55.621495;     7;  PER; 140.048427; 285.930906;  48.93967;  0.2854; +56.83942;  0.1387;  63.20355;  0.2254; +37.15857;  0.1060;  58.67718;  0.4102;  82.68186;  0.2907; +61.60235;  0.2327;  40.29114;  0.4213;    6.948945;  4.9979;   0.864528;  0.0362; 114.479163;  0.1759; 147.885620;   0.4548; 140.046383;   0.0000; 287.932003;  0.4548;   0.941389;  0.0012;  32.110291;  0.4548;   1.232447;  0.4784;   12.956501;  9.9961;   0.053805;  0.0198;  18.318036; 29.0484;   0.267647;  0.2072;  48.23848;  0.2945; +57.20136;  0.1344;  29.77136;  0.2039;  22.77376;  0.0866;  59.86978;  0.4030;  60.29506;  0.1741;    44.815574;  0.0010;    16.942610;  0.0001; 110.2430;    0.05;    44.647757;  0.0005;    16.808169;  0.0000; 101.1202;    0.02;     0.40;  -0.02; 104.9852; 0.576; 2.22e-05; 59.13;        28.73;   True;   True;    2; HR000G,HR001H
2459439.354209486395; 2021-08-12 20:30:03.699625;    -1;  ...; 140.048518; 283.219635; 244.85359;  0.2204; +15.50076;  0.8068; 239.45942;  0.0883; +36.31039;  0.8313;   8.46806;  0.1218; 232.30757;  0.0194;  +7.89590;  0.2620;  36.50564;  0.0468;    2.120384;  0.0175;   0.523197;  0.0039;   7.901819;  0.2622; 186.492752;   0.0440; 140.075072;   0.0009; 326.567824;  0.0440;   1.011006;  0.0000; 353.480047;  0.0440; 358.258115;  0.0266;    3.229762;  0.0350;   0.319214;  0.0039;   3.087610;  0.0382;   3.532009;  0.0194; 252.29221;  0.1131; +22.56765;  0.5544; 237.60094;  0.5062;  55.79923;  0.4793;  13.81061;  0.0741;  13.76266;  0.0448;    45.860713;  0.0002;    14.203236;  0.0001;  89.7211;    0.04;    45.890085;  0.0005;    14.269580;  0.0002;  80.6359;    0.04;     0.84;  +2.32;  86.8590; 0.315; 8.11e-05; 12.47;        12.71;   True;   True;    2; HR0001,HR0004
2459439.354273302015; 2021-08-12 20:30:09.213294;     7;  PER; 140.048578; 288.049344;  46.12653;  0.6604; +58.31936;  0.2390;  62.04412;  0.5080; +39.06424;  0.1422;  59.30168;  0.7297;  80.67860;  1.9266; +64.06490;  0.3818;  41.55708;  0.5393;   36.885763; 12.1529;   0.973911;  0.0466; 112.707757;  0.7469; 153.901357;   1.9728; 140.046782;   0.0001; 293.948139;  1.9728;   0.962299;  0.0064;  26.094562;  1.9729;   0.081032;  0.5367;   72.809227; 24.3006;   0.004400;  0.0229; 224.021030; 88.5704;  -0.325343;  0.2787;  45.51863;  0.6342; +58.61246;  0.2488;  31.66587;  0.4515;  28.32628;  0.1227;  60.47617;  0.7168;  63.28684;  0.2090;    48.063697;  0.0011;    19.003404;  0.0031; 110.9699;    0.13;    47.810345;  0.0024;    18.771772;  0.0006;  92.9709;    0.12;     0.60;  -2.84;  96.0321; 0.830; 4.46e-04; 75.77;        80.97;   True;   True;    3; HR001H,HR001Z,SI0002
2459439.354322012048; 2021-08-12 20:30:13.421841;     7;  PER; 140.048626; 283.392283;  45.84703;  0.3294; +58.26469;  0.0522;  61.84226;  0.1927; +39.06544;  0.1017;  58.75260;  0.0205;  80.62767;  0.4203; +64.42708;  0.1761;  41.04800;  0.0430;   13.420269;  0.6275;   0.928278;  0.0037; 112.390648;  0.0812; 153.633689;   0.5558; 140.046687;   0.0000; 293.680376;  0.5558;   0.962530;  0.0021;  26.362269;  0.5558;   0.377490;  0.0403;   25.878009;  1.2532;   0.020048;  0.0017;  49.163465;  3.3399;  -0.067171;  0.0201;  45.13053;  0.3292; +58.60744;  0.0493;  29.12826;  0.1221;  24.48148;  0.1403;  59.93753;  0.0201;  58.78854;  0.0146;    45.293929;  0.0002;    14.303057;  0.0003; 108.8184;    0.04;    45.109005;  0.0002;    14.157673;  0.0002;  98.0106;    0.02;     0.53;  -0.30; 105.8772; 0.272; 4.06e-05; 67.65;        18.89;   True;   True;    2; HR000D,IT0001
2459439.354793031234; 2021-08-12 20:30:54.117899;    -1;  ...; 140.049077; 268.959530; 339.86190;  0.5345; +53.25160;  0.6912;  13.00304;  0.3324; +54.79469;  0.7392;  44.66693;  0.1851; 290.84053;  1.0020; +63.58631;  0.5786;  40.75169;  0.3409;    9.818901;  1.7607;   0.913116;  0.0240;  76.375052;  0.1229; 228.017461;   2.3918; 140.049183;   0.0000;   8.066644;  2.3918;   0.853105;  0.0129; 311.978725;  2.3918; 358.998659;  0.6482;   18.784697;  3.5092;   0.032034;  0.0172;  30.767695;  7.4827;   0.793861;  0.1555; 339.15097;  0.5285; +53.24227;  0.6740;  51.15709;  0.7530;  43.70775;  0.5105;  46.22097;  0.1796;  44.67819;  0.1784;    42.525124;  0.0005;    -0.272861;  0.0010; 101.4492;    0.09;    42.467139;  0.0003;    -0.370107;  0.0008;  91.5061;    0.06;     0.32;  -0.53;  96.4098; 0.507; 6.59e-05; 21.22;        52.63;   True;   True;    2; ES000D,ES000F
2459439.354876706377; 2021-08-12 20:31:01.347431;     7;  PER; 140.049158; 284.786124;  47.02952;  1.0120; +59.35196;  0.0507;  63.08383;  0.6373; +39.86444;  0.1730;  57.15751;  0.7426;  85.74389;  2.1899; +65.84812;  0.1014;  40.15162;  0.6530;    6.387309;  4.2500;   0.851195;  0.0544; 110.009683;  0.4709; 149.904002;   2.7754; 140.047440;   0.0000; 289.951442;  2.7754;   0.950463;  0.0090;  30.092019;  2.7754;   1.325645;  0.9660;   11.824154;  8.4923;   0.061056;  0.0356;  16.142749; 22.2335;   0.416861;  0.3229;  46.25081;  0.9850; +59.69782;  0.0580;  28.53944;  0.4459;  25.73614;  0.3072;  58.36587;  0.7289;  57.04854;  1.0419;    45.718332;  0.0005;    15.523402;  0.0021; 109.5796;    0.16;    45.558749;  0.0023;    15.399826;  0.0028;  99.7301;    0.21;     0.41;  -0.19; 102.8098; 0.687; 2.82e-05; 27.50;        50.79;   True;   True;    4; HR000N,HR000V,HR001A,HR001Z
2459439.355233129580; 2021-08-12 20:31:32.142396;     7;  PER; 140.049500; 284.871688;  46.56115;  0.3864; +70.01838;  0.3322;  68.66204;  0.3248; +49.77995;  0.2897;  50.92669;  0.0930; 130.21818;  1.1472; +75.11235;  0.1606;  40.23728;  0.2365;    6.720597;  1.0998;   0.859681;  0.0203;  92.598903;  0.2894; 148.214401;   0.4218; 140.048931;   0.0000; 288.263332;  0.4218;   0.943026;  0.0015;  31.781889;  0.4218;   1.286025;  0.2843;   12.498168;  2.1995;   0.056571;  0.0121;  17.422577;  4.4820;   0.721732;  0.1065;  44.92111;  0.3817; +70.30435;  0.3280;  20.12041;  0.3281;  31.99938;  0.2172;  52.22076;  0.0909;  51.48262;  0.0697;    43.804774;  0.0002;    15.480368;  0.0004; 103.2971;    0.04;    43.689229;  0.0002;    15.422005;  0.0005;  94.6425;    0.04;     0.32;  -0.72;  98.1141; 0.599; 5.32e-05; 87.88;        82.72;   True;   True;    4; HR0002,HR000D,HR000K,HR000N
2459439.355356602930; 2021-08-12 20:31:42.810493;     7;  PER; 140.049619; 285.805638;  47.04797;  0.1657; +57.09292;  0.0971;  62.08684;  0.1251; +37.74313;  0.0882;  58.70868;  0.5994;  80.40293;  0.6944; +62.70259;  0.2958;  40.44096;  0.5295;    7.676043; 10.8745;   0.875589;  0.0466; 114.004882;  0.4158; 151.255088;   1.0701; 140.047647;   0.0000; 291.302735;  1.0701;   0.954982;  0.0028;  28.740797;  1.0701;   0.958474;  0.4383;   14.397103; 21.7464;   0.046345;  0.0208;  21.267024; 71.3439;   0.200664;  0.2682;  46.40742;  0.1500; +57.43545;  0.0979;  30.89203;  0.1165;  25.53152;  0.0761;  59.89590;  0.5892;  60.79642;  0.0938;    47.110958;  0.0006;    16.369490;  0.0013; 114.3730;    0.08;    46.806791;  0.0011;    16.104781;  0.0016;  95.4086;    0.07;     0.72;  -2.42;  98.6435; 0.829; 3.35e-04; 56.14;        72.02;   True;   True;    5; HR000M,HR000S,HR001H,HR001Z,SI0002
2459439.355373675469; 2021-08-12 20:31:44.285561;     7;  PER; 140.049635; 285.813335;  50.72421;  0.5304; +58.61005;  0.4187;  65.07301;  0.4230; +38.52359;  0.3780;  58.11179;  0.4222;  88.38771;  1.4184; +62.92784;  0.5044;  40.64830;  0.3094;    8.982960;  4.7315;   0.896709;  0.0264; 111.845285;  0.7334; 145.254928;   1.2880; 140.047803;   0.0001; 285.302731;  1.2880;   0.927862;  0.0050;  34.741050;  1.2880;   0.888997;  0.3084;   17.038058;  9.4593;   0.036608;  0.0124;  26.923398; 26.8883;   0.146582;  0.1575;  49.98948;  0.5183; +58.97596;  0.4183;  27.85179;  0.4254;  24.12024;  0.3155;  59.30224;  0.4148;  57.05754;  0.1179;    45.508779;  0.0003;    16.358755;  0.0006; 107.6828;    0.03;    45.402624;  0.0001;    16.279171;  0.0008; 101.6336;    0.06;     0.29;  +0.42; 103.6185; 0.672; 1.59e-05; 89.57;        85.25;   True;   True;    3; HR000M,HR000S,HR001Z
